253,0.627533835,136.23,16.5,0,61.35,0,69.77,0,0,0,0,0,0,2229.23,,2916805.85,7191983.5,15376000,4711938.65,14384000,1735930.23,4464000,1736000,6696000,2232000,3472000,1488000,56541770.77,2513.08
1643,0.631326241,143.24,0,0,1079.63,0,0,0,0,0,0,16.05,0,2266.04,,2916798.84,7192000,15376000,4710920.37,14384000,1736000,4464000,1736000,6696000,2232000,3471983.95,1488000,57285733.96,3504.96
11242,0.633863015,437.07,0,0,41.79,14.72,0,0,0,0,0,0,0,2006.52,,2916505.01,7192000,15376000,4711958.21,14631985.28,1736000,4464000,1736000,6696000,2232000,3472000,1488000,57533993.48,2500.1
109,0.63387051,116,0,0,69.82,62.37,0,0,0,0,0,0,0,783.57,,2916826.08,7192000,15376000,4711930.18,14631937.63,1736000,4464000,1736000,6696000,2232000,3472000,1488000,57535216.43,1031.76
32084,0.635101987,7508.67,0,0,252.16,0,0,0,0,0,0,0,0,0,,2909433.41,7440000,15376000,4711747.84,14632000,1736000,4464000,1736000,6696000,2232000,3472000,1488000,57536000,7760.83
12614,0.635999224,72197.22,120073.94,273568.82,97467.51,400122.1,56145.25,73228.72,34970.07,164486.9,42750.25,80358.4,17738.99,54653477.06,,4043355.99,9551926.06,21302431.18,7342532.49,20183877.9,4407854.75,5134771.28,2693029.93,9011513.1,3429249.75,4879641.6,1470261.01,31154522.94,56086585.23
867,0.645672318,22619.01,33300.38,91301.3,28425.88,100753.5,17895.18,30769.97,12165.9,36780.47,14924.92,73653.25,5832.71,50499010.25,,4092934.2,9886699.62,21484698.7,7163574.12,19987246.5,4446104.82,5425230.03,2715834.1,8891219.53,3457075.08,4886346.75,1482167.29,32580989.75,50967432.72
58492,0.654051611,934.13,118.45,80.99,645.88,22.35,0,0,1031.3,20.98,0,0,0,508296.46,,2916007.95,7191881.55,15375919.01,4711354.12,14631977.65,1736000,4464000,1734968.7,6695979.02,2232000,3472000,1488000,61491703.54,511150.54
7072,0.659266809,14574.36,43943.57,149477.52,116159.64,346633.37,43737.4,157155.98,48699.83,401155.66,104664.59,144170.37,59062.97,53370564.74,,4100978.85,9876056.43,21426522.48,7323840.36,20237366.63,4420262.6,5546844.02,2679300.17,8774844.34,3367335.41,4815829.63,1428937.03,35165435.26,55000000
58006,0.660115953,10703.3,21028.86,45307.06,12430.38,44859.76,9155.33,13412.8,6406.36,37430.78,10485.5,10966.43,5091.03,49775222.41,,3737714.3,9898971.14,21282692.94,7427569.62,20291140.24,4454844.67,5442587.2,2473593.64,8890569.22,3461514.5,4701033.57,1482908.97,35784777.59,50002500
34710,0.676753538,15152.67,7516.5,20765.73,6313.29,18246.97,6301.4,14099.25,3449.86,18983.7,783.91,11434.88,531.38,49466420.46,,4100400.54,9912483.5,21555234.27,7433686.71,20317753.03,4457698.6,5689900.75,2724550.14,8909016.3,3471216.09,4948565.12,1487468.62,37581579.54,49590000
58257,0.684668975,20026.41,25291.81,46174.45,17566.8,48997.18,11049.69,36940.03,5575.77,17392.69,9157.93,8537.53,2707.7,49773789.58,,4095526.8,9894708.19,21529825.55,7422433.2,20287002.82,4452950.31,5667059.97,2722424.23,9158607.31,3462842.07,4951462.47,1485292.3,39010210.42,50023207.57
3076,0.684795984,79434.21,104036.4,250351.16,80683.76,293101.69,50334.94,69308.88,35064.9,117196.87,50647.96,53486.02,20356.62,46314320.57,,4036119,9567963.6,21325648.84,7111316.24,20290898.31,4413665.06,5386691.12,2692935.1,8562803.13,3421352.04,4906513.98,1467643.38,40981679.43,47518323.98
57934,0.695160982,14407.93,61584.97,569063.45,451777.44,727893.48,147839.51,218773.08,65024.8,405545.77,97247.41,164964.86,38037.56,40789453.36,,4101145.28,9858415.03,21006936.55,6988222.56,19856106.52,4316160.49,5237226.92,2662975.2,8770454.23,3374752.59,4795035.14,1449962.44,43778546.64,43751613.62
57920,0.697453734,1520.6,0,1394.1,67.22,25.07,0,0,0,875.58,0,10.48,0,7518534.88,,3302042.88,8432000,16614605.9,5455932.78,16615974.93,2728000,4960000,1984000,8183124.42,2232000,3719989.52,1488000,60929465.12,7522427.93
22953,0.724373901,5612.14,6827.62,8256.7,3512.82,4351.04,5341.09,4376.62,3964.44,2620.19,1617.33,5664.52,1061.68,39959012.33,,4109941.07,9913172.38,21567743.3,7436487.18,19835648.96,4458658.91,5699623.38,2476035.56,9173379.81,3470382.67,4954335.48,1486938.32,47336987.67,40012218.52
23621,0.725702089,7332.77,13340.93,19120.24,6845.43,15319.01,2981.4,4006.92,2639.25,7681.02,1579.05,2175.03,998.08,39915980.87,,4108220.44,9658659.07,21556879.76,7433154.57,20072680.99,4461018.6,5699993.08,2725360.75,8920318.98,3470420.95,4957824.97,1487001.92,47628019.13,40000000
6384,0.728577868,34871.42,31404.01,62743.72,22127.12,56150.08,10647.57,18803.32,13119.83,30590.37,11387.43,19591.05,6983.26,8088771.57,,3555295.28,9144595.99,17793256.28,5929872.88,17303849.92,3709352.43,4445196.68,2714880.17,7409409.63,3212612.57,4444408.95,1481016.74,61599228.43,8407190.75
57729,0.731769975,11529.32,13146.4,25241.47,9759.14,24381.37,5204.74,6592.22,3948.82,11690.55,6236.71,7717.53,1664.17,39924067.24,,4104023.89,9906853.6,21550758.53,7430240.86,20559618.63,4458795.26,5449407.78,2724051.18,9164309.45,3465763.29,4952282.47,1486335.83,48115932.76,40051179.68
58696,0.733164071,14154.92,28466.12,57443.85,101987.46,56626.24,12927.76,13545.28,10990.46,20108.79,10372.72,16336.76,3281.82,39679296.55,,4101398.29,9891533.88,21518556.15,7338012.54,20527373.76,4451072.24,5690454.72,2717009.54,9155891.21,3461627.28,4943663.24,1484718.18,48360193.8,40025538.73
35525,0.735448384,6412.05,4931.12,6378.52,1136.36,5226.62,852.7,1205.42,1072.77,2326.94,2342.4,1355.36,1171.08,40040094.57,,4109141.16,9915068.88,21569621.48,7438863.64,20330773.38,4463147.3,5702794.58,2726927.23,9173673.06,3469657.6,4958644.64,1486828.92,48743905.43,40074505.91
57056,0.745599632,24180.68,36425.27,78265.82,23890.6,76365.81,15822.51,19582.16,7455.46,33955.6,11462.62,15688.42,5143.36,37237788.62,,4087726.22,9883574.73,21497734.18,7416109.4,20011634.19,4448177.49,5684417.84,2720544.54,9142044.4,3460537.38,4944311.58,1482856.64,51298211.38,37586026.93
30394,0.749472962,35535.02,49242.4,104236.25,37184.86,100125.21,23854.3,30143.81,10742.68,102507.67,17184.54,30056.14,7345.8,35538651.73,,4080018.19,9870757.6,21471763.75,7402815.14,20483874.79,4440145.7,5425856.19,2717257.32,9073492.33,3454815.46,4929943.86,1480654.2,52005348.27,36086810.41
34699,0.751018327,11279.9,23790.23,26031.45,8331.03,25526.03,6947.18,8469.18,4652.24,202892.65,4355.1,6357.18,1995.69,34709414.64,,4104273.31,9896209.77,21549968.55,7431668.97,20558473.97,4457052.82,5447530.82,2723347.76,8973107.35,3467644.9,4953642.82,1486004.31,52090585.36,35040042.5
57742,0.756011717,34333.13,51253.7,106862.71,38036.55,109079.21,23208.37,30564.31,17509.84,51706.74,19565.38,25742.87,11051.6,35526823.19,,4081220.08,9868746.3,21469137.29,7401963.45,20474920.79,4440791.63,5425435.69,2710490.16,9124293.26,3452434.62,4934257.13,1476948.4,53257176.81,36045737.6
90211,0.756858241,16887.43,27836.6,63243.85,24991.58,76352.09,15487.91,23707.02,11669.74,37398.98,12381.03,20713.3,4656.07,35792561.04,,4098665.78,9892163.4,21512756.15,7415008.42,20507647.91,4448512.09,5680292.98,2716330.26,9138601.02,3459618.97,4939286.7,1483343.93,52991438.96,36127886.64
4297,0.766321733,11210.8,2875.97,6849.91,1849.32,5887.5,824.19,768.93,1137.24,2993.31,1542.41,2019.93,258.92,25087146.3,,3883907.9,9669124.03,21321150.09,7438150.68,19338112.5,4463175.81,5207231.07,2478862.76,8925006.69,2974457.59,4461980.07,1487741.08,58488853.7,25125364.73
11124,0.767206803,18414.68,857.62,3116.82,2710.32,2605.63,1708.62,1718.35,1980.11,8544.81,3429.02,3988.77,1416.04,31817905.56,,4097138.53,9919142.38,21572883.18,7437289.68,20581394.37,4462291.38,5702281.65,2726019.89,8671455.19,3468570.98,4956011.23,1486583.96,55230094.44,31868396.35
6672,0.76829396,304.23,0,0,80.04,0,0,0,0,0,0,0,0,1615.73,,3709848.45,7936000,16864000,6199919.96,17112000,3968000,4216000,1984000,7688000,2232000,4216000,1240000,73158384.27,2000
58823,0.770150195,6146.65,5693.08,11833.38,3384.25,12137.35,1537.45,1722.68,1547.87,2447.33,2727.44,3684.06,2688.62,31484176.91,,4109406.56,9914306.92,21564166.62,7436615.75,20571862.65,4462462.55,5454277.32,2726452.13,8925552.67,3469272.56,4956315.94,1485311.38,55811823.09,31539727.07
20852,0.775279934,4296.68,6115.1,6224.5,4864.35,10466.44,2392.59,2347.34,1493.72,5071.19,1757.61,2399.76,1291.5,32469987.84,,4111256.53,9913884.9,21569775.5,7435135.65,20573533.56,4461607.41,5701652.66,2726506.28,9170928.81,3470242.39,4957600.24,1486708.5,56314012.16,32518708.62
